[Thu Jun 13 18:29:04 2024] ThreadID[18524]	Start Program. 
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.001
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.581100 Y 0.000000 Z -12.391800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.002
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 14.518600 Y 0.000000 Z -15.892400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.003
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 14.918600 Y 0.000000 Z -11.673400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.004
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 4.986400 Y 0.000000 Z -20.667999
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.005
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.818600 Y 0.000000 Z -16.692400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.006
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 10.319300 Y 0.000000 Z -16.653200
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.007
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 13.537700 Y 0.000000 Z -20.232401
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.008
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 6.789300 Y 0.000000 Z -22.444000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.009
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.818600 Y 0.000000 Z -22.992399
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.010
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.818600 Y 0.000000 Z -24.992399
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.011
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 7.792200 Y 0.000000 Z -23.071699
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.012
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 15.836000 Y 0.000000 Z -15.019200
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.014
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 16.618601 Y 0.000000 Z -17.392401
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.015
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 16.238100 Y 0.000000 Z -19.493799
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.016
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 3.386400 Y 0.000000 Z -20.667999
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.017
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 3.386400 Y 0.000000 Z -14.368000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.018
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.818600 Y 0.000000 Z -24.992399
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.019
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 6.789300 Y 0.000000 Z -20.536400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.020
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 6.416000 Y 0.000000 Z -16.331600
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.021
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 8.919300 Y 0.000000 Z -16.753201
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.022
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 10.942000 Y 0.000000 Z -22.173700
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.023
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.625600 Y 0.000000 Z -18.568701
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.024
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.646300 Y 0.000000 Z -20.713699
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.025
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 11.746300 Y 0.000000 Z -20.713699
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.026
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 13.123900 Y 0.000000 Z -25.657900
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.027
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.818600 Y 0.000000 Z -24.992399
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.028
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 4.333600 Y 0.000000 Z -25.657900
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.029
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 14.089300 Y 0.000000 Z -24.268000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.030
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 15.393200 Y 0.000000 Z -23.424601
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Empty.031
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 4.986400 Y 0.000000 Z -19.868000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.419100 Y 0.000000 Z -15.938000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.001
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 10.319100 Y 0.000000 Z -15.938000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.002
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 13.433900 Y 0.000000 Z -12.554700
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.003
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 9.518300 Y 0.000000 Z -14.549400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.004
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 17.233900 Y 0.000000 Z -11.696000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.005
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.785101 Y 0.000000 Z -12.496000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.006
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 12.418800 Y 0.000000 Z -16.607599
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.007
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 14.518800 Y 0.000000 Z -16.607599
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.008
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 6.396000 Y 0.000000 Z -22.443100
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.009
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 8.818300 Y 0.000000 Z -12.349400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.010
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.785101 Y 0.000000 Z -14.596000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.011
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.785101 Y 0.000000 Z -18.796000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.012
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 18.785101 Y 0.000000 Z -20.896000
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.013
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 7.793100 Y 0.000000 Z -22.678400
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.014
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 16.246799 Y 0.000000 Z -15.023800
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.015
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 15.874200 Y 0.000000 Z -19.500500
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.018
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 3.419900 Y 0.000000 Z -18.564301
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Model Detected: Bookcase_Full.019
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	Location: X 3.419900 Y 0.000000 Z -16.464300
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Jun 13 18:29:05 2024] ThreadID[18524]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
